2009-2010 Award Year FFEL Volume by School,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24
"Award Year Cumulative Activity through Quarter ending 09/30/2009

",,,,,,,,,,,,,,,,,,,,,,,,
Data Run: 4/5/2012,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,FFEL SUBSIDIZED,,,,,FFEL UNSUBSIDIZED,,,,,FFEL PARENT PLUS,,,,,FFEL GRAD PLUS,,,,
OPE ID,School,State,Zip Code,School Type,Recipients,# of Loans Originated,$ of Loans Originated,# of Disbursements,$ of Disbursements,Recipients,# of Loans Originated,$ of Loans Originated,# of Disbursements,$ of Disbursements,Recipients,# of Loans Originated,$ of Loans Originated,# of Disbursements,$ of Disbursements,Recipients,# of Loans Originated,$ of Loans Originated,# of Disbursements,$ of Disbursements
00233200,ANOKA-RAMSEY COMMUNITY COLLEGE,MN,554333499,PUBLIC,2216,2306,7336045,2306,4043375,2057,2192,8024846,2192,4243242,4,4,28500,4,15500,0,0,0,0,0
00233400,AUGSBURG COLLEGE,MN,554541351,PRIVATE,1860,1899,9593560,2057,4359351,1915,2065,10474648,2221,4595715,153,160,1940447,165,1024926,40,42,471798,47,220585
00233500,RIVERLAND COMMUNITY COLLEGE,MN,559121473,PUBLIC,982,1000,3358318,1001,1893476,877,937,3828338,940,2015038,2,2,7500,2,3750,0,0,0,0,0
00233900,CENTRAL LAKES COLLEGE,MN,564013900,PUBLIC,1216,1253,3835838,1253,2155359,1082,1148,3699501,1148,2057257,29,29,180336,29,98335,0,0,0,0,0
00234000,CARLETON COLLEGE,MN,550574001,PRIVATE,198,214,704775,214,239758,293,327,1365551,327,455684,50,50,682581,50,249483,0,0,0,0,0
00234200,ST. CATHERINE UNIVERSITY,MN,551051789,PRIVATE,2,2,3990,2,3990,2,2,4753,2,4753,0,0,0,0,0,0,0,0,0,0
00234600,CONCORDIA COLLEGE - MOORHEAD,MN,565620001,PRIVATE,1344,1367,5907529,1367,2998397,1521,1596,5310225,1596,2674019,211,214,2375749,218,1224002,0,0,0,0,0
00234700,CONCORDIA UNIVERSITY - SAINT PAUL,MN,551045494,PRIVATE,946,957,5079727,962,2286126,1008,1078,4430916,1081,2262809,83,89,1035918,89,521348,2,2,10000,2,4000
00235000,VERMILION COMMUNITY COLLEGE,MN,557311996,PUBLIC,257,266,862731,266,448042,265,302,980260,302,508138,27,29,172040,30,89598,0,0,0,0,0
00235400,HAMLINE UNIVERSITY,MN,551041284,PRIVATE,1718,1751,9691405,1758,4947015,1683,1790,10717473,1796,5420597,197,202,2446609,203,1253952,266,287,4734203,290,2367441
00235600,ITASCA COMMUNITY COLLEGE,MN,557443397,PUBLIC,339,351,1140340,351,601483,346,388,1364542,388,720806,4,4,15758,4,9379,0,0,0,0,0
00235700,LUTHER SEMINARY,MN,551081496,PRIVATE,152,152,1185128,152,623484,95,95,890528,95,439610,0,0,0,0,0,0,0,0,0,0
00236000,"MINNESOTA STATE UNIVERSITY, MANKATO",MN,560016068,PUBLIC,4755,4835,19268826,4835,10032555,5716,5932,25752314,5932,13409452,273,274,1927059,274,1009412,1,1,18097,2,9048
00236100,MARTIN LUTHER COLLEGE,MN,560733965,PRIVATE,303,303,1239920,304,642263,208,208,721257,208,375414,13,13,99750,13,49875,0,0,0,0,0
00236200,MINNEAPOLIS COMMUNITY AND TECHNICAL COLLEGE,MN,554031779,PUBLIC,2298,2303,8430602,2303,4256006,2234,2252,11674833,2252,5799971,3,3,11500,3,5750,0,0,0,0,0
00236500,MINNEAPOLIS COLLEGE OF ART & DESIGN,MN,554044343,PRIVATE,470,476,2209887,478,1152025,459,476,1858606,477,973256,100,103,1773913,103,920745,0,0,0,0,0
00236600,CROSSROADS COLLEGE,MN,559022382,PRIVATE,75,78,336400,78,172174,74,82,331856,82,165162,7,7,55500,7,27750,0,0,0,0,0
00236900,NORTH CENTRAL UNIVERSITY,MN,554041391,PRIVATE,638,640,2672056,640,1395237,686,689,2757541,689,1434455,64,69,568102,69,304454,0,0,0,0,0
00237000,NORTH HENNEPIN COMMUNITY COLLEGE,MN,554452299,PUBLIC,2146,2199,6586067,2199,3940262,1796,1886,7036776,1886,4102037,4,4,18370,4,15620,0,0,0,0,0
00237300,ROCHESTER COMMUNITY AND TECHNICAL COLLEGE,MN,559044999,PUBLIC,1655,1677,5523113,1677,3027957,1544,1578,5977704,1578,3224672,16,16,89272,16,58572,0,0,0,0,0
00238000,SAINT MARY'S UNIVERSITY OF MINNESOTA,MN,559871399,PRIVATE,1460,1480,8212303,1481,3535476,1522,1562,9793325,1563,4042841,82,88,933645,88,493715,25,26,668259,26,223612
00238200,SAINT OLAF COLLEGE,MN,550571098,PRIVATE,741,742,3379470,742,1715547,742,752,2752179,752,1403524,69,70,1088856,70,542343,0,0,0,0,0
00238300,CROWN COLLEGE,MN,553759001,PRIVATE,359,359,1545968,359,812470,357,363,1210152,363,633670,54,54,569547,54,290198,0,0,0,0,0
00238500,NORTHLAND COMMUNITY AND TECHNICAL COLLEGE,MN,567012598,PUBLIC,1555,1651,5487398,1654,2789762,1550,1664,6129406,1665,3082562,11,11,48918,11,24458,0,0,0,0,0
00238600,UNITED THEOLOGICAL SEMINARY OF THE TWIN CITIES,MN,551122598,PRIVATE,59,59,444745,59,221874,39,39,433995,39,216998,0,0,0,0,0,1,1,2228,1,1114
00239100,WILLIAM MITCHELL COLLEGE OF LAW,MN,551053076,PRIVATE,545,546,4483263,556,2311299,556,564,6418678,575,3299028,0,0,0,0,0,505,577,9279691,582,4775224
00239300,MINNESOTA STATE COLLEGE - SOUTHEAST TECHNICAL,MN,559870409,PUBLIC,1165,1225,3874714,1227,2037124,1020,1111,4346657,1111,2242316,2,2,10000,2,5000,0,0,0,0,0
00239400,WINONA STATE UNIVERSITY,MN,559875838,PUBLIC,3113,3156,12123603,3158,6510742,3608,3688,14588321,3690,7804302,262,263,2226213,264,1170783,1,1,2400,1,2400
00400900,MESABI RANGE COMMUNITY AND TECHNICAL COLLEGE,MN,557920000,PUBLIC,532,568,1838248,568,931212,454,526,1813288,526,916779,11,13,57385,13,25800,0,0,0,0,0
00464100,DUNWOODY COLLEGE OF TECHNOLOGY,MN,554031192,PRIVATE,706,716,2504142,717,908859,754,792,3402642,796,1232689,35,39,302850,40,108405,0,0,0,0,0
00464200,GLOBE UNIVERSITY,MN,551255408,PROPRIETARY,792,842,2918333,844,1035082,799,827,4183720,829,1465591,46,46,597540,46,205174,0,0,0,0,0
00464500,MINNEAPOLIS BUSINESS COLLEGE,MN,551134036,PROPRIETARY,306,306,1058461,306,527855,296,314,1096556,314,549405,52,56,301338,56,149530,0,0,0,0,0
00464600,MINNESOTA SCHOOL OF BUSINESS,MN,554233841,PROPRIETARY,2133,2163,7959617,2165,2844623,2186,2244,11235269,2248,4002528,142,145,1823069,145,625995,0,0,0,0,0
00464800,RASMUSSEN COLLEGE - EAGAN,MN,551221346,PROPRIETARY,28,28,99324,28,37828,34,50,153080,52,62773,0,0,0,0,0,0,0,0,0,0
00525200,RIDGEWATER COLLEGE,MN,562012098,PUBLIC,1629,1639,5171923,1640,2807482,1542,1560,5852048,1563,3145554,4,4,28296,4,17680,0,0,0,0,0
00526300,MINNESOTA WEST COMMUNITY AND TECHNICAL COLLEGE,MN,562411096,PUBLIC,876,895,3023348,896,1693087,761,815,3020619,815,1667091,3,3,13917,3,6958,0,0,0,0,0
00553300,SAINT PAUL COLLEGE - A COMMUNITY & TECHNICAL COLLEGE,MN,551021800,PUBLIC,1409,1432,4880913,1432,2572131,1163,1206,5287267,1206,2666688,2,2,14100,2,7050,0,0,0,0,0
00553400,ST. CLOUD TECHNICAL AND COMMUNITY COLLEGE,MN,563031240,PUBLIC,1321,1340,4119787,1340,2365923,1436,1469,5390321,1469,2904315,22,22,117800,22,62900,0,0,0,0,0
00553500,PINE TECHNICAL COLLEGE,MN,550632198,PUBLIC,389,404,1328008,404,724620,350,379,1564069,379,837463,0,0,0,0,0,0,0,0,0,0
00553700,SOUTH CENTRAL COLLEGE,MN,560011920,PUBLIC,1268,1282,3823761,1282,2316144,1249,1282,4796849,1282,2885952,3,3,10500,3,8000,0,0,0,0,0
00575700,LAKE SUPERIOR COLLEGE,MN,558113399,PUBLIC,1481,1496,5066801,1496,2825435,1346,1375,5754100,1375,3167717,40,40,307108,40,154351,0,0,0,0,0
00677500,RAINY RIVER COMMUNITY COLLEGE,MN,566492187,PUBLIC,86,93,278697,93,145837,78,83,246024,83,125953,0,0,0,0,0,0,0,0,0,0
00735000,ANOKA TECHNICAL COLLEGE,MN,553031590,PUBLIC,655,666,2151635,666,1116608,630,668,2750806,668,1425582,0,0,0,0,0,0,0,0,0,0
00735100,BROWN COLLEGE,MN,551201004,PROPRIETARY,400,402,1485359,417,541698,420,429,1895709,439,671336,10,10,160054,10,56045,0,0,0,0,0
00746200,COLLEGE OF VISUAL ARTS,MN,551022199,PRIVATE,134,134,602407,135,306046,129,136,465078,137,232062,21,21,256629,23,149720,0,0,0,0,0
00795400,NORMANDALE COMMUNITY COLLEGE,MN,554314399,PUBLIC,2359,2561,8139794,2561,4602950,2118,2328,8808706,2328,4572590,20,23,159374,23,86729,0,0,0,0,0
00826700,NORTHWEST TECHNICAL INSTITUTE,MN,551215001,PROPRIETARY,53,53,207564,53,102650,55,56,178366,56,89203,5,5,38800,5,19400,0,0,0,0,0
00869400,RASMUSSEN COLLEGE,MN,563013713,PROPRIETARY,213,213,770545,217,301782,217,391,1056283,397,398180,4,4,36819,4,12274,0,0,0,0,0
00974000,INVER HILLS COMMUNITY COLLEGE,MN,550763224,PUBLIC,1508,1548,5031741,1551,2883240,1390,1411,6215227,1411,3488160,5,5,31898,5,19199,0,0,0,0,0
00983100,MODEL COLLEGE OF HAIR DESIGN,MN,563014280,PROPRIETARY,6,6,14000,6,10484,6,6,18500,6,12750,3,3,21000,3,10500,0,0,0,0,0
00989200,DULUTH BUSINESS UNIVERSITY,MN,558070000,PROPRIETARY,104,105,354790,159,208630,97,101,431492,156,244309,4,4,26500,4,10500,0,0,0,0,0
00999200,OAK HILLS CHRISTIAN COLLEGE,MN,566018832,PRIVATE,81,87,343650,87,176013,77,79,318913,79,161454,7,7,56874,7,28438,0,0,0,0,0
01024800,ART INSTITUTES INTERNATIONAL MINNESOTA (THE),MN,554023137,PROPRIETARY,851,891,2968508,1426,1836605,872,911,3785002,1471,2362392,136,139,1931182,233,1227529,0,0,0,0,0
01037400,METROPOLITAN STATE UNIVERSITY,MN,551065000,PUBLIC,2171,2242,10084031,2242,5194254,2036,2086,13620615,2086,6974189,11,11,55122,11,31690,1,1,10000,1,5000
01049100,HENNEPIN TECHNICAL COLLEGE,MN,554452399,PUBLIC,2108,2296,7111186,2296,4235369,1784,1997,7033115,1997,3686922,5,5,34500,5,20750,0,0,0,0,0
01054600,CENTURY COLLEGE,MN,551101894,PUBLIC,2683,2801,9019694,2812,6220991,2036,2176,7974041,2185,5016267,8,8,59682,8,33341,0,0,0,0,0
01168600,RASMUSSEN COLLEGE - EDEN PRAIRIE,MN,553447220,PROPRIETARY,50,50,167034,51,69105,55,95,263086,97,104088,1,1,6000,1,2000,0,0,0,0,0
01173200,"MAYO CLINIC, COLLEGE OF MEDICINE",MN,559050001,PRIVATE,324,324,2543462,324,1264982,240,245,2803819,246,1374410,0,0,0,0,0,70,72,1189862,72,583032
01232800,NORTHWESTERN HEALTH SCIENCES UNIVERSITY,MN,554311599,PRIVATE,416,416,3178292,416,1647269,409,433,6909938,433,3432380,1,1,8000,1,4000,4,4,23526,4,11763
02123200,AVEDA INSTITUTE,MN,554141004,PROPRIETARY,54,55,138079,55,103099,56,56,182921,56,127401,14,14,120500,14,76536,0,0,0,0,0
02238100,MINNESOTA SCHOOL OF COSMETOLOGY,MN,551252252,PROPRIETARY,33,33,99871,34,51515,29,31,96296,32,47976,1,1,8400,1,4200,0,0,0,0,0
02503300,RASMUSSEN COLLEGE - MANKATO,MN,560018658,PROPRIETARY,232,234,834901,239,320773,246,406,1290695,414,479898,5,5,48500,5,16167,0,0,0,0,0
02504200,WALDEN UNIVERSITY,MN,554012511,PROPRIETARY,6826,6829,52826646,6834,19000234,6669,6676,74978608,6680,26880860,0,0,0,0,0,357,370,5472832,370,1953353
03001200,MCNALLY SMITH COLLEGE OF MUSIC,MN,551012220,PROPRIETARY,333,339,1340598,339,684917,352,378,1294531,378,662769,126,134,1577160,134,815203,0,0,0,0,0
03051900,ADLER GRADUATE SCHOOL,MN,554234638,PRIVATE,118,118,962915,183,520577,98,101,1002996,150,517600,0,0,0,0,0,1,1,5075,1,1692
03129100,FOND DU LAC TRIBAL & COMMUNITY COLLEGE,MN,557202984,PUBLIC,451,479,1531503,479,767255,384,409,1630548,409,802078,2,2,14000,2,7000,0,0,0,0,0
03267300,CAPELLA UNIVERSITY,MN,554023389,PROPRIETARY,19621,20153,133367454,20657,35418313,22971,24431,229742742,25016,61027777,0,0,0,0,0,709,756,8775858,759,2354783
03833300,AMERICAN ACADEMY OF TRADITIONAL CHINESE MEDICINE,MN,551130000,PROPRIETARY,41,41,328927,42,113192,35,35,366667,36,124538,0,0,0,0,0,2,2,14345,2,4783
04044300,HAZELDEN GRADUATE SCHOOL OF ADDICTION STUDIES,MN,550120000,PRIVATE,39,39,278153,39,139087,37,37,367900,37,180768,0,0,0,0,0,13,13,141203,13,66337
00163200,AQUINAS INSTITUTE OF THEOLOGY,MO,631083323,PRIVATE,15,15,81181,16,56187,7,7,61787,7,43787,0,0,0,0,0,0,0,0,0,0
00244900,AVILA UNIVERSITY,MO,641451698,PRIVATE,893,894,4872678,914,2302697,926,973,5971643,997,2781948,77,81,609394,84,309316,0,0,0,0,0
00245000,CALVARY BIBLE COLLEGE,MO,641471341,PRIVATE,45,45,228127,46,130851,47,48,255666,49,148473,0,0,0,0,0,0,0,0,0,0
00245200,CENTRAL BIBLE COLLEGE,MO,658031096,PRIVATE,370,372,1622875,372,801305,370,403,1785305,403,881544,58,58,556366,58,277064,0,0,0,0,0
00245300,CENTRAL METHODIST UNIVERSITY,MO,652481198,PRIVATE,596,601,2540717,614,1190440,564,595,2538410,604,1160261,87,87,703890,90,357369,0,0,0,0,0
00245600,COLUMBIA COLLEGE,MO,652164581,PRIVATE,6839,6959,28240484,7062,8085305,6247,6486,36633354,6602,10401063,81,85,641698,85,329958,0,0,0,0,0
00245700,CONCORDIA SEMINARY,MO,631053199,PRIVATE,101,104,805698,109,275151,33,35,299669,38,105577,0,0,0,0,0,0,0,0,0,0
00245800,COTTEY COLLEGE,MO,647722790,PRIVATE,101,101,342359,101,174486,113,114,400233,116,198467,13,13,98319,13,51100,0,0,0,0,0
00245900,CROWDER COLLEGE,MO,648509165,PUBLIC,321,321,1101900,321,688137,249,251,890871,251,509948,0,0,0,0,0,0,0,0,0,0
00246100,DRURY UNIVERSITY,MO,658023791,PRIVATE,1656,1678,6815966,1683,4056337,1321,1345,6432362,1351,3616893,87,88,938634,88,504544,0,0,0,0,0
00246200,EDEN THEOLOGICAL SEMINARY,MO,631193192,PRIVATE,54,54,429437,54,216843,44,44,451533,44,225266,0,0,0,0,0,0,0,0,0,0
00246300,EVANGEL UNIVERSITY,MO,658022125,PRIVATE,1075,1079,4835300,1084,2355651,1026,1248,4587195,1252,2256927,159,165,1718972,165,901749,0,0,0,0,0
00246400,FONTBONNE UNIVERSITY,MO,631053098,PRIVATE,724,731,3173648,741,1865745,760,774,4096463,789,2374094,62,62,537792,62,293915,2,2,14593,2,8593
00246600,HARRIS - STOWE STATE UNIVERSITY,MO,631032199,PUBLIC,856,859,3044302,859,1530987,347,353,1313260,353,661262,1,1,11000,1,5500,0,0,0,0,0
00246700,CONCEPTION SEMINARY COLLEGE,MO,644330502,PRIVATE,27,27,115796,27,57842,18,18,66495,18,34247,0,0,0,0,0,0,0,0,0,0
00246800,JEFFERSON COLLEGE,MO,630502441,PUBLIC,878,903,2708602,904,1370489,880,927,2827655,930,1427933,5,5,24750,5,11000,0,0,0,0,0
00247100,SAINT LOUIS COMMUNITY COLLEGE,MO,631022810,PUBLIC,1179,1184,3986716,1184,1997521,1134,1382,4332662,1383,2159807,7,7,38386,7,19193,0,0,0,0,0
00247300,KANSAS CITY ART INSTITUTE,MO,641111874,PRIVATE,390,395,1813410,400,927389,420,444,1725883,451,882624,105,113,1366175,118,707633,0,0,0,0,0
00247400,KANSAS CITY UNIVERSITY OF MEDICINE AND BIOSCIENCES,MO,641062311,PRIVATE,876,876,7405067,876,3702010,856,858,27137764,858,13512250,0,0,0,0,0,664,704,12238493,705,6120294
00247700,A. T. STILL UNIVERSITY OF HEALTH SCIENCES,MO,635011497,PRIVATE,1525,1525,12315284,1526,5709695,1562,1574,34235079,1574,15888050,0,0,0,0,0,943,989,23438304,993,11491008
00247900,LINCOLN UNIVERSITY,MO,651013500,PUBLIC,1245,1251,4639505,1253,2261347,1193,1348,5367031,1349,2611108,68,69,480575,69,238705,0,0,0,0,0
00248000,LINDENWOOD UNIVERSITY,MO,633011695,PRIVATE,5102,5225,25723106,6322,13123607,4869,5075,28770542,6146,14386420,230,240,1439008,247,801099,6,6,41743,6,27320
00248400,METROPOLITAN COMMUNITY COLLEGE,MO,641112408,PUBLIC,1493,1498,4826530,1500,2237920,1350,1359,4984537,1359,2281335,3,3,10486,3,5243,0,0,0,0,0
